"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"707","NSD2 KIAA1090 MMSET TRX5 WHSC1",1.3516468428861,0.0532020844249916,FALSE
"708","USP24 KIAA1057",1.34801633989462,0.0588968776581292,FALSE
"709","IL12RB1 IL12R IL12RB",1.34661258095221,0.0313898081234703,FALSE
"710","DUOX1 DUOX LNOX1 THOX1",1.34538301404408,0.064467535506047,FALSE
"711","CHRNB3",1.34173221142897,0.0352608713644345,FALSE
"712","SLK KIAA0204 STK2",1.33932718690082,0.0477931226513243,FALSE
"713","BCHE CHE1",1.33802701942853,0.0503560033260434,FALSE
"714","ZNF445 ZFP445 ZKSCAN15 ZNF168",1.33718037044771,0.0464540233881902,FALSE
"715","SUMO1 SMT3C SMT3H3 UBL1 OK/SW-cl.43",1.33717824139974,0.047063951891697,FALSE
"716","PI4K2A",1.33681222038206,0.0395561098453091,FALSE
"717","ZNF630",1.33677956176131,0.0331681871037708,FALSE
"718","TADA3 ADA3 TADA3L",1.33591681257074,0.029898031897896,FALSE
"719","MAST3 KIAA0561",1.33340516258839,0.04984646283137,FALSE
"720","SF3B6 SAP14 SF3B14 SF3B14A CGI-110 HSPC175 HT006",1.3295601085679,0.0344615536270952,FALSE
"721","ARHGEF11 KIAA0380",1.32941942172033,0.0376557792696631,FALSE
"722","SF3B1 SAP155",1.32842358181858,0.0566980885421082,FALSE
"723","RBM6 DEF3",1.32134505670808,0.0371161313755134,FALSE
"724","LMF2 TMEM112B TMEM153",1.32087574798162,0.0509616653515438,FALSE
"725","RUNDC1 LP5161",1.31999909430442,0.0335750312098628,FALSE
"726","EVX2",1.31829255697794,0.0574196386456378,FALSE
"727","STARD9 KIAA1300",1.31569516837622,0.046013251459396,FALSE
"728","ANGPT1 KIAA0003",1.31281996335924,0.0496492982668125,FALSE
"729","MYH3",1.31210714535792,0.0332308268167429,FALSE
"730","GCN1 GCN1L1 KIAA0219",1.31134163258795,0.029756718422643,FALSE
"731","PHF12 KIAA1523",1.31061657927425,0.0297377933805046,FALSE
"732","ITGB4",1.30707049033272,0.0387859643758722,FALSE
"733","C11orf91",1.30625290181569,0.0503752819272395,FALSE
"734","LYPD3 C4.4A UNQ491/PRO1007",1.3057964384005,0.0585849816985693,FALSE
"735","UFC1 CGI-126 HSPC155",1.30529529518855,0.0452364358359909,FALSE
"736","VPS37A HCRP1",1.30301469095691,0.040792413112214,FALSE
"737","CCDC171 C9orf93",1.29690112352327,0.028009995877371,FALSE
"738","M6PR MPR46 MPRD",1.29202734509931,0.0336766408077153,FALSE
"739","MEF2C",1.2918583915515,0.055920882617536,FALSE
"740","PIK3CD",1.28960852483983,0.0382300072987391,FALSE
"741","FHL2 DRAL SLIM3",1.28890404317656,0.0468454774306935,FALSE
"742","GPATCH8 GPATC8 KIAA0553",1.28818771380671,0.0501178018517662,FALSE
"743","HCN3 KIAA1535",1.28569897758924,0.0367274257380303,FALSE
"744","MRM3 RNMTL1 HC90",1.28520197562198,0.0423393843785797,FALSE
"745","RPS3A FTE1 MFTL",1.28518993321445,0.0275056549191507,FALSE
"746","MIDEAS C14orf117 C14orf43 ELMSAN1",1.28510678417089,0.0361305694136336,FALSE
"747","WDR45B WDR45L WIPI3",1.28301179073587,0.033816151341638,FALSE
"748","MIOS",1.28281211362861,0.0248867859621225,FALSE
"749","TBC1D5 KIAA0210",1.28202203618335,0.0289375591133291,FALSE
"750","CROCC KIAA0445",1.27950298847427,0.0371612911731092,FALSE
"751","SDAD1 NUC130",1.27875583828413,0.029007320039272,FALSE
"752","KIF14 KIAA0042",1.27837991420388,0.0490521007515911,FALSE
"753","RAI1 KIAA1820",1.27749461082956,0.0284486811795096,FALSE
"754","NFKB1",1.27369488024651,0.0456991023614033,FALSE
"755","ACY1",1.27349135009781,0.0485261786980472,FALSE
"756","PUF60 FIR ROBPI SIAHBP1",1.27259170128565,0.0366125575170193,FALSE
"757","CAMTA2 KIAA0909",1.27173882042013,0.0589730955521569,FALSE
"758","FMNL2 FHOD2 KIAA1902",1.26870136486104,0.0444990483761344,FALSE
"759","ALG14",1.26850399443989,0.0488196740692176,FALSE
"760","CEMIP2 KIAA1412 TMEM2",1.26811753437303,0.0393541352845758,FALSE
"761","EML4 C2orf2 EMAPL4",1.26801115054399,0.0419422747019101,FALSE
"762","PHF21B KIAA1661",1.26586913469341,0.0363181840410264,FALSE
"763","CCKAR CCKRA",1.26393792080283,0.0422219774081291,FALSE
"764","SYT16 STREP14 SYT14L SYT14R",1.26327268416976,0.0379764148130952,FALSE
"765","TECRL SRD5A2L2",1.26240763415082,0.0556696037210311,FALSE
"766","ABCF3",1.2594758687279,0.0385411431829709,FALSE
"767","GNAZ",1.25643394455776,0.0438094432717818,FALSE
"768","ITGB6",1.25569232749469,0.0340978339251821,FALSE
"769","GSTT2B GSTT2",1.25562191752907,0.0542263699177891,FALSE
"770","ZFY",1.25203878236336,0.0585998632913919,FALSE
"771","MMUT MUT",1.25196491738446,0.040698274699114,FALSE
"772","DST BP230 BP240 BPAG1 DMH DT KIAA0728",1.25149490926973,0.0434781528018308,FALSE
"773","MFAP3",1.250808535246,0.0299122266446593,FALSE
"774","TTC21A STI2",1.2506093909112,0.0429924181767678,FALSE
"775","B4GAT1 B3GNT1 B3GNT6",1.25021016768577,0.0325438740474859,FALSE
"776","TMEM59 C1orf8 HSPC001 UNQ169/PRO195",1.24767962653407,0.0374876119265227,FALSE
"777","PMS1 PMSL1",1.24756886509433,0.0613826726641451,FALSE
"778","KIF13A RBKIN",1.24644769789704,0.038170770425451,FALSE
"779","ZNF83 ZNF816B",1.24547052678949,0.0396047059831083,FALSE
"780","KMT2D ALR MLL2 MLL4",1.24485711876889,0.0342142041352149,FALSE
"781","AHCY SAHH",1.2420682437794,0.0380911600658712,FALSE
"782","SH3GLB2 KIAA1848 PP578",1.24137979652279,0.0414393019487663,FALSE
"783","AKT1 PKB RAC",1.24110977714286,0.0483683362679291,FALSE
"784","C18orf63",1.23721102522639,0.0432175808783512,FALSE
"785","RAPGEF1 GRF2",1.23673772203808,0.0315656589454047,FALSE
"786","ABCC2 CMOAT CMOAT1 CMRP MRP2",1.23516907510725,0.032603012789081,FALSE
"787","FAM161B C14orf44",1.23516141768139,0.0283249372755904,FALSE
"788","PDZD11 AIPP1 PDZK11 PISP HSPC227 UNQ6486/PRO21335",1.2340207496159,0.044377973799266,FALSE
"789","CACNA1G KIAA1123",1.23157329629212,0.0554493086598735,FALSE
"790","ZCCHC12 SIZN1",1.22837679581913,0.0429357694114699,FALSE
"791","RWDD3 RSUME",1.22828470381903,0.0266519263729938,FALSE
"792","KCNA2",1.22811296727829,0.0451625564814049,FALSE
"793","SARS2 SARSM",1.22617677057262,0.0461350384409352,FALSE
"794","PHAX RNUXA",1.22249657940447,0.0449158056900286,FALSE
"795","EBF3 COE3",1.22226335177865,0.0344733943791777,FALSE
"796","DHRS13 SDR7C5 UNQ419/PRO853",1.22103613909941,0.0525764272610127,FALSE
"797","COLEC12 CLP1 NSR2 SCARA4 SRCL",1.21711544151478,0.032250239076274,FALSE
"798","BHLHA9 BHLHF42",1.21688680197841,0.0475438659498081,FALSE
"799","SLC4A1 AE1 DI EPB3",1.21648118101822,0.0354633340437172,FALSE
"800","SCAF1 SFRS19 SRA1",1.21636571106637,0.0537133585651519,FALSE
"801","VPS33B",1.21497962054315,0.0352145281413207,FALSE
"802","INPP5D SHIP SHIP1",1.21336895808494,0.0343797658092632,FALSE
"803","CCNT1",1.21317988508502,0.0572728800464095,FALSE
"804","SLC6A13 GAT2",1.21202564094694,0.0407672125123022,FALSE
"805","RNF25",1.20770352786655,0.0404978713902733,FALSE
"806","TCF15 BHLHA40 BHLHEC2",1.20749796411013,0.0384545355371762,FALSE
"807","LINC01600 C6orf195",1.20286865396323,0.0485747419714057,FALSE
"808","NBPF4",1.2022546746908,0.0543808385440202,FALSE
"809","CLCN5 CLCK2",1.20117632505055,0.0476155211931069,FALSE
"810","BCAS3",1.19740535532793,0.0315122142881595,FALSE
"811","CYP27C1",1.19676731163396,0.0346718739219835,FALSE
"812","ALYREF ALY BEF THOC4",1.19645336570129,0.0412451224103778,FALSE
"813","EPHX2",1.19557505178768,0.0455294181491691,FALSE
"814","TLK2",1.19503271267322,0.035174370178535,FALSE
"815","TBC1D2B KIAA1055",1.19418905412354,0.0412359982259966,FALSE
"816","DGKG DAGK3",1.19411283489149,0.0349024228947881,FALSE
"817","TCAF2 FAM115C FAM139A",1.19364176199629,0.0265203720504784,FALSE
"818","NPPC CNP2",1.19328120573482,0.0305943413086915,FALSE
"819","PBX2 G17",1.19084204786339,0.0453257948035125,FALSE
"820","SCIN KIAA1905",1.19016890090755,0.0411956779775307,FALSE
"821","CPSF6 CFIM68",1.18917137275838,0.0286147888838895,FALSE
"822","ANKRD33 C12orf7 PANKY",1.18551415113032,0.03013499178861,FALSE
"823","MYEF2 KIAA1341",1.18223842285575,0.0388375378177419,FALSE
"824","ERRFI1 MIG6",1.18208030216068,0.0424299923611621,FALSE
"825","PYGO2 PP7910",1.17986120068549,0.0275909470904389,FALSE
"826","RAB3IL1",1.1781598312586,0.0309701376508812,FALSE
"827","BBS5",1.17813603049391,0.0371977262574745,FALSE
"828","PHF3 KIAA0244",1.17586696185366,0.0338937937005165,FALSE
"829","MARCHF6 KIAA0597 MARCH6 RNF176 TEB4",1.17322989264589,0.0499635329671428,FALSE
"830","NEURL4 KIAA1787",1.17243977055915,0.031593948128454,FALSE
"831","TEK TIE2 VMCM VMCM1",1.16524344901681,0.0325212227197678,FALSE
"832","IFT80 KIAA1374 WDR56",1.16390397445334,0.0436857386110446,FALSE
"833","DHX29 DDX29",1.16358727685806,0.0359396720523708,FALSE
"834","SARAF TMEM66 XTP3 HSPC035 NPD003 PSEC0019 UNQ1967/PRO4499",1.16346276369742,0.0270922828230679,FALSE
"835","SNTN S100A1L",1.16275686560593,0.0280916900606092,FALSE
"836","SRSF5 HRS SFRS5 SRP40",1.16149468064405,0.0434201576148575,FALSE
"837","PHKA2 PHKLA PYK",1.16148547512065,0.034944062856355,FALSE
"838","VPS26C DCRA DSCR3 DSCRA",1.1610794086584,0.028958157288433,FALSE
"839","MMP24 MT5MMP",1.16101847643873,0.055151379500232,FALSE
"840","TMC8 EVER2 EVIN2",1.15670414762122,0.0392181494516657,FALSE
"841","SMAD2 MADH2 MADR2",1.15438671109282,0.0379285889635612,FALSE
"842","ADGRE3 EMR3 UNQ683/PRO1562",1.15290508074362,0.0398587222316567,FALSE
"843","TPR",1.15236752398122,0.0320883650453947,FALSE
"844","COL8A1 C3orf7",1.15160433358682,0.0304591363780752,FALSE
"845","CELF5 BRUNOL5",1.15030024154506,0.0320650516459947,FALSE
"846","DCTN1",1.15022414588546,0.0323209093397156,FALSE
"847","DNAJB7 HSC3",1.15022155238648,0.0381018896462866,FALSE
"848","METTL2B",1.14994141781757,0.0348710602207789,FALSE
"849","ZSCAN10 ZNF206",1.14748664859896,0.0480655479463321,FALSE
"850","OR52L2P OR52L2",1.14488974301315,0.045473898672626,FALSE
"851","CPSF1 CPSF160",1.14039316431453,0.0436605447420517,FALSE
"852","TEKT1",1.14030698852582,0.0301196505000327,FALSE
"853","RNF34",1.13897020321355,0.0429511264485249,FALSE
"854","CYP2U1",1.13796657598374,0.0446234528470088,FALSE
"855","PSG4 CGM4 PSG9",1.13739416846822,0.0388451896624176,FALSE
"856","PGK1 PGKA MIG10 OK/SW-cl.110",1.1344716816613,0.0364878228508886,FALSE
"857","CCDC178 C18orf34",1.13365824661451,0.0483763345068427,FALSE
"858","MUC19",1.13113862293194,0.0398089616375017,FALSE
"859","SETD1A KIAA0339 KMT2F SET1 SET1A",1.13090724303229,0.032695338141676,FALSE
"860","GDF10 BMP3B",1.13025953474312,0.033569539675397,FALSE
"861","MRPL9",1.12980633777865,0.036237457563638,FALSE
"862","TF PRO1400",1.12904286554672,0.0376930796707938,FALSE
"863","LINC00336 C6orf227 NCRNA00336",1.1266420233665,0.0299911288710216,FALSE
"864","DMD",1.12646304295946,0.0393814899724723,FALSE
"865","PLPPR3 LPPR3 PHP2 PRG2",1.12601961451328,0.0264495681329291,FALSE
"866","TRDN",1.12489626251994,0.0315421000548333,FALSE
"867","FMO4 FMO2",1.12423124715374,0.0313616799881129,FALSE
"868","DEF6 IBP",1.12124009940338,0.0281917107822625,FALSE
"869","EFR3B KIAA0953",1.1204508512093,0.0318756062373131,FALSE
"870","AFAP1L2 KIAA1914 XB130",1.11811842360415,0.0319530904775493,FALSE
"871","ZNF273",1.11481742229384,0.035916596384123,FALSE
"872","DNAJC18",1.11176036218197,0.0429904330018516,FALSE
"873","Q8N2B8",1.11136308032316,0.0287541283749732,FALSE
"874","HLA-DPA1 HLA-DP1A HLASB",1.11102273211283,0.0335907436091996,FALSE
"875","NCBP3 C17orf85",1.11010287015303,0.0346797941448936,FALSE
"876","TCERG1 CA150 TAF2S",1.10786949962723,0.0383846652575198,FALSE
"877","LAMA1 LAMA",1.10770550707989,0.0318800324021059,FALSE
"878","DAGLA C11orf11 KIAA0659 NSDDR",1.10670007722965,0.0373921639632279,FALSE
"879","NIPSNAP2 GBAS",1.104655706143,0.0280643120871906,FALSE
"880","DUSP10 MKP5",1.0991785974129,0.0399640861375277,FALSE
"881","ELAC2 HPC2",1.09507662761952,0.0349825176099616,FALSE
"882","FARSB FARSLB FRSB HSPC173",1.09507027430523,0.0465406047482284,FALSE
"883","SORT1",1.09468587796383,0.0473163656928457,FALSE
"884","PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL",1.09413613423594,0.033229156877864,FALSE
"885","KNG1 BDK KNG",1.09267307270731,0.0460954171803246,FALSE
"886","MMRN1 ECM EMILIN4 GPIA* MMRN",1.09225522908587,0.0392366825600398,FALSE
"887","ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2",1.09216559842793,0.0328703815638556,FALSE
"888","SLIT1 KIAA0813 MEGF4 SLIL1",1.09200132108877,0.0400886745051993,FALSE
"889","GBP1",1.08980101741552,0.0398274309638843,FALSE
"890","BCL3 BCL4 D19S37",1.08949641447612,0.0252055235240585,FALSE
"891","DAP DAP1",1.0880476458321,0.0328000784733226,FALSE
"892","PROX2",1.08757528639573,0.033110581194923,FALSE
"893","HFM1 SEC3D1",1.08689944894661,0.0392071042548147,FALSE
"894","CRAMP1 C16orf34 CRAMP1L HN1L KIAA1426",1.08645345629245,0.0363183491149103,FALSE
"895","PHLDA3 TIH1",1.08557815527747,0.048143409748326,FALSE
"896","RNF133",1.08457276877853,0.0462701505206387,FALSE
"897","AXIN1 AXIN",1.08397808371023,0.0355803539742879,FALSE
"898","GCK",1.07841937525881,0.0317979181100151,FALSE
"899","HSP90B1 GRP94 TRA1",1.07809235939084,0.0302203173122708,FALSE
"900","KCNH8",1.07697773562804,0.0483851201011685,FALSE
"901","XPO1 CRM1",1.07665720646567,0.0292807970608387,FALSE
"902","L1",1.07475699338652,0.0329446583317829,FALSE
"903","JPT2 C16orf34 HN1L L11",1.07439572690166,0.0255142272903531,FALSE
"904","GLI3",1.06428172176422,0.0380531699496013,FALSE
"905","CREBBP CBP",1.06308704596194,0.0377834198454545,FALSE
"906","EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D",1.06071815417923,0.0329029671363198,FALSE
"907","AHNAK2 C14orf78 KIAA2019",1.06048510935772,0.0316730264947289,FALSE
"908","AVPR1A AVPR1",1.05897527493527,0.0324507328840844,FALSE
"909","ITPKB",1.05806385998284,0.0322463150349812,FALSE
"910","CEP135 CEP4 KIAA0635",1.05639736028213,0.040453466477916,FALSE
"911","NPAS3 BHLHE12 MOP6 PASD6",1.05524081200453,0.0408223193571809,FALSE
"912","APOBEC2",1.05330258091015,0.034156617963364,FALSE
"913","SMARCC1 BAF155",1.05329324618798,0.0301802589159555,FALSE
"914","SCAMP3 C1orf3 PROPIN1",1.05218298857496,0.0433466639915954,FALSE
"915","CD82 KAI1 SAR2 ST6 TSPAN27",1.05182655460865,0.0333444313271675,FALSE
"916","DUX4 DUX10",1.0494351245532,0.0343546881949271,FALSE
"917","DNTTIP1 C20orf167 TDIF1",1.04937991534888,0.027913060957485,FALSE
"918","MYORG KIAA1161",1.04730127350108,0.0381771386915193,FALSE
"919","POLR3B",1.04720167458439,0.0288303261281419,FALSE
"920","FLT1 FLT FRT VEGFR1",1.04711501979238,0.0348969440330627,FALSE
"921","MBIP BM-015",1.04693371036924,0.0321893129174006,FALSE
"922","PIGW",1.04554840609214,0.0275550409597684,FALSE
"923","CKAP2L",1.04500800664722,0.0269006581473204,FALSE
"924","GAR1 NOLA1",1.03943707205475,0.0347237305892704,FALSE
"925","OR4C6",1.03651460238665,0.0318653586145755,FALSE
"926","CASKIN1 KIAA1306",1.03396159531954,0.0401374274047759,FALSE
"927","STRBP SPNR",1.02916198428435,0.0322062353460854,FALSE
"928","RIOK3 SUDD",1.02868802576694,0.0317086842941501,FALSE
"929","RNF128",1.02676497805085,0.0370092051058568,FALSE
"930","MYH7B KIAA1512",1.02521108112794,0.0299140840394302,FALSE
"931","DLC1 ARHGAP7 KIAA1723 STARD12",1.02512291761442,0.0429878920823204,FALSE
"932","EWSR1 EWS",1.02403499704758,0.0432337273302064,FALSE
"933","COL9A3",1.02171164756635,0.0304797209548092,FALSE
"934","NDST2 HSST2",1.02111181779831,0.026212050310725,FALSE
"935","CCDC80 DRO1 URB HBE245",1.01972649895172,0.0326758986700242,FALSE
"936","TRIB1 C8FW GIG2 TRB1",1.01958769844245,0.0349602983519894,FALSE
"937","NKX2-8 NKX-2.8 NKX2G NKX2H",1.01857432030387,0.0270172993853056,FALSE
"938","DYSF FER1L1",1.01541888957327,0.0367140332644776,FALSE
"939","MAP2K4 JNKK1 MEK4 MKK4 PRKMK4 SEK1 SERK1 SKK1",1.01508607981726,0.0375255309606134,FALSE
"940","CLEC5A CLECSF5 MDL1",1.01345848818329,0.0353701910599362,FALSE
"941","UQCRC2",1.01287623712487,0.0415712708916078,FALSE
"942","C17orf113",1.01201246440675,0.0374246239069654,FALSE
"943","RAB20",1.00965207191597,0.03254141515094,FALSE
"944","TPCN1 KIAA1169 TPC1",1.00866114986323,0.0370721737505178,FALSE
"945","ASB7",1.00765588363713,0.0404574963087919,FALSE
"946","HNRNPR HNRPR",1.00730256411457,0.0265287551217106,FALSE
"947","TGOLN2 TGN46 TGN51",1.00638830320207,0.033790585691972,FALSE
"948","NDUFAF4 C6orf66 HRPAP20 HSPC125 My013",1.00514853954074,0.0409282110342691,FALSE
"949","BPIFB3 C20orf185 LPLUNC3",1.00488438028917,0.0376137747277783,FALSE
"950","TYMP ECGF1",0.99814354785979,0.027641491603133,FALSE
"951","WDR62 C19orf14",0.996760540157089,0.0250463756826159,FALSE
"952","TCEAL1 SIIR",0.992762643566003,0.0356495859608834,FALSE
"953","NKD2",0.990348509069982,0.0358148373546067,FALSE
"954","MTCL1 CCDC165 KIAA0802 SOGA2",0.988131405032302,0.0306895757562864,FALSE
"955","EP400 CAGH32 KIAA1498 KIAA1818 TNRC12",0.987971637955496,0.0336149309829939,FALSE
"956","ANK3",0.986652105330521,0.0426668644014037,FALSE
"957","SF3B2 SAP145",0.984020453596763,0.0336343147382052,FALSE
"958","BGLAP",0.983410902135603,0.0351614741110019,FALSE
"959","CYP7B1",0.982656452422599,0.0368675559539392,FALSE
"960","CPNE3 CPN3 KIAA0636",0.98019713583891,0.026109485172452,FALSE
"961","BAIAP2L1 IRTKS",0.979703048600772,0.0421526234525917,FALSE
"962","ZNF236",0.978004766603249,0.0387604359168115,FALSE
"963","PKN1 PAK1 PKN PRK1 PRKCL1",0.977635507017354,0.0359104833112747,FALSE
"964","CEL BAL",0.976383943137209,0.0282548629809109,FALSE
"965","PPRC1 KIAA0595",0.971272958704946,0.0277486789407994,FALSE
"966","HELZ2 KIAA1769 PRIC285",0.968717818372227,0.0414461265310867,FALSE
"967","XG PBDX",0.967915108422037,0.0406868465840455,FALSE
"968","FAM171B KIAA1946 NPD019",0.967397887409204,0.0388939539508953,FALSE
"969","COG2 LDLC",0.967328979980394,0.026093830287255,FALSE
"970","HIF1A BHLHE78 MOP1 PASD8",0.965815411996218,0.0252514577043188,FALSE
"971","ESS2 DGCR13 DGCR14 DGSH DGSI ES2",0.964056437784425,0.0394408509653997,FALSE
"972","RBBP6 P2PR PACT RBQ1 My038",0.964055899719114,0.0321829949907376,FALSE
"973","MAP3K13 LZK",0.963863260715037,0.0355739099699694,FALSE
"974","KIAA1217 SKT",0.963678696791453,0.0275740243369879,FALSE
"975","SENP6 KIAA0797 SSP1 SUSP1 FKSG6",0.96340609989314,0.0373406742332704,FALSE
"976","STXBP6 HSPC156",0.963112692408858,0.0245741023649509,FALSE
"977","PRPF19 NMP200 PRP19 SNEV",0.961902849203575,0.0342268578750406,FALSE
"978","TIRAP MAL",0.961800233877327,0.0423600291054304,FALSE
"979","STAT6",0.96143180600232,0.0384336571180245,FALSE
"980","USP12 UBH1 USP12L1",0.96095168772853,0.0292745702424434,FALSE
"981","LARP1B LARP2",0.959197069805583,0.031174264520508,FALSE
"982","ALKBH6 ABH6",0.95772156563006,0.0309882630539669,FALSE
"983","TAB2 KIAA0733 MAP3K7IP2",0.956367241799054,0.0365159135315391,FALSE
"984","ELAVL4 HUD PNEM",0.955867468693489,0.0234223133096022,FALSE
"985","KDELR2 ERD2.2",0.955675028028583,0.0251708536546119,FALSE
"986","PDZD4 KIAA1444 PDZK4 PDZRN4L",0.949432418339825,0.0304345834947629,FALSE
"987","FBXW10",0.948029497565793,0.0377739404991047,FALSE
"988","CNGB3",0.946419208341752,0.0311414926801983,FALSE
"989","USP26",0.94484912334649,0.0384693129717692,FALSE
"990","ERBB4 HER4",0.94262420159002,0.0293934275577977,FALSE
"991","SPG7 CAR CMAR PGN",0.94231397747085,0.030850760472242,FALSE
"992","CBS",0.942259910044513,0.0344779213459459,FALSE
"993","ARHGAP31 CDGAP KIAA1204",0.936395743784889,0.027224070126791,FALSE
"994","COMP",0.932345081706918,0.0281907379456896,FALSE
"995","INA NEF5",0.926850546387179,0.0400541224027497,FALSE
"996","ZNF462 KIAA1803",0.926807572475635,0.0355193995585876,FALSE
"997","TMTC3",0.925201485589081,0.0310189916880025,FALSE
"998","ZNF707",0.924820666259475,0.0338096021355662,FALSE
"999","IL18RAP IL1R7",0.924427036619271,0.0349602621423864,FALSE
"1000","TAP1 ABCB2 PSF1 RING4 Y3",0.921762651791905,0.0413019044277172,FALSE
"1001","BMP5",0.921524780774053,0.0305092303575603,FALSE
"1002","CXorf56",0.921393304967392,0.0288942210304682,FALSE
"1003","PRDM13 PFM10",0.921160735786936,0.0263677954721536,FALSE
"1004","THOC2 CXorf3",0.919430585835082,0.0293388133261066,FALSE
"1005","GPR27 SREB1",0.918004258790427,0.0324142913500352,FALSE
"1006","ARHGEF1",0.916470577128365,0.0337870643262946,FALSE
"1007","GLUD1 GLUD",0.915881579308378,0.0359254390356154,FALSE
"1008","RASD1 AGS1 DEXRAS1",0.915484590552303,0.0318652259512564,FALSE
"1009","KIFC3",0.91428002255552,0.0409560412143804,FALSE
"1010","STXBP5L KIAA1006 LLGL4",0.913698239745724,0.0297361154609408,FALSE
"1011","MAGEB3",0.912960860944125,0.0288218121214396,FALSE
"1012","FAM193A C4orf8 RES4-22",0.906786745422696,0.0365675366936251,FALSE
"1013","COL1A1",0.90453754376782,0.0353218972105939,FALSE
"1014","EPB41L2",0.900339109334265,0.0327123888015462,FALSE
"1015","C2orf16",0.90009573163557,0.0325792377996027,FALSE
"1016","CEP295 KIAA1731",0.895713747460874,0.0261051018091953,FALSE
"1017","GTF2F2 RAP30",0.894825546300641,0.029849211247879,FALSE
"1018","TLR9 UNQ5798/PRO19605",0.894698663442878,0.0368241134612276,FALSE
"1019","PIK3C2A",0.894290076498852,0.0276696134710758,FALSE
"1020","USP10 KIAA0190",0.89382511358184,0.0279896681504124,FALSE
"1021","FBH1 FBX18 FBXO18",0.893467383388947,0.0254151192221337,FALSE
"1022","PSMD12",0.89095969821755,0.0271634020766946,FALSE
"1023","ZNF16 HZF1 KOX9",0.890189358564594,0.0320898812991087,FALSE
"1024","KCNS1",0.889881563362653,0.030199242002236,FALSE
"1025","MIA3 KIAA0268 TANGO UNQ6077/PRO20088",0.88583431866612,0.0314923016387985,FALSE
"1026","MMP8 CLG1",0.884704198875493,0.0251442442525175,FALSE
"1027","WDR87",0.883329788932414,0.0288768435514184,FALSE
"1028","CPOX CPO CPX",0.883205642229104,0.0292195952505789,FALSE
"1029","TNFRSF13B TACI",0.883024812851188,0.025519256759838,FALSE
"1030","MPP7",0.882899762064396,0.0324794500396602,FALSE
"1031","L1TD1 ECAT11",0.881879562741545,0.0318771688693867,FALSE
"1032","NOP2 NOL1 NSUN1",0.881693235931738,0.0366809051506527,FALSE
"1033","ZBTB33 KAISO ZNF348",0.879259550528587,0.0261467958545574,FALSE
"1034","GFAP",0.876323006347292,0.0293042814032416,FALSE
"1035","C8orf49",0.875679693962102,0.0305844210380649,FALSE
"1036","CMC1 C3orf68",0.874889637873009,0.0325265766218153,FALSE
"1037","ADPRH ARH1",0.873802167207653,0.0348542440507714,FALSE
"1038","TOMM20L UNQ9438/PRO34772",0.872611393912637,0.0339068228059396,FALSE
"1039","ACSL4 ACS4 FACL4 LACS4",0.871217246466742,0.0289706556548947,FALSE
"1040","RNMT KIAA0398",0.865203625658037,0.0296585434119015,FALSE
"1041","FABP9",0.863293836545303,0.0294303285579455,FALSE
"1042","ABLIM3 KIAA0843 HMFN1661",0.861966523539134,0.0364860887629933,FALSE
"1043","SLC1A7 EAAT5",0.861732408548079,0.0339713544910775,FALSE
"1044","CFLAR CASH CASP8AP1 CLARP MRIT",0.861143472258654,0.0331581045593638,FALSE
"1045","GPR108 LUSTR2",0.860400371850895,0.0245447926352119,FALSE
"1046","PRDM7 PFM4",0.860297120207324,0.0298143914237088,FALSE
"1047","LPCAT3 MBOAT5 OACT5",0.85909164077799,0.036255468704269,FALSE
"1048","TOR1AIP2 IFRG15 LULL1",0.854755277996267,0.0275006073220444,FALSE
"1049","KIF1B KIAA0591 KIAA1448",0.854227273945735,0.0326874082783863,FALSE
"1050","ZNF732",0.854028338890275,0.0281035289517754,FALSE
"1051","BIRC6 KIAA1289",0.85279688778477,0.0375362691769758,FALSE
"1052","ASNSD1 NS3TP1 Nbla00058",0.852774431401354,0.0256960320596829,FALSE
"1053","MMP3 STMY1",0.851438476197394,0.0239164740980601,FALSE
"1054","PAQR4",0.850485211588605,0.0349448736149427,FALSE
"1055","NKX1-2 C10orf121 NKX1.1",0.849729335837509,0.0327274914464366,FALSE
"1056","CCDC15",0.849197691052172,0.0332743203154504,FALSE
"1057","R3HDML",0.84229468362264,0.0295242622479636,FALSE
"1058","TRA2B SFRS10",0.84075801439441,0.0300023840691701,FALSE
"1059","RPL3L",0.834003680714382,0.0372438741311373,FALSE
"1060","CEPT1 PRO1101",0.834002922234809,0.0264009831390783,FALSE
"1061","ACLY",0.831317086154192,0.0267122141429504,FALSE
"1062","TAF6 TAF2E TAFII70",0.831144210128487,0.0270649765944097,FALSE
"1063","FLG2 IFPS",0.830372983494833,0.0256079707617564,FALSE
"1064","POLR3H KIAA1665 RPC8",0.83022387750572,0.0250918143352872,FALSE
"1065","LAMB3 LAMNB1",0.82951143062669,0.0263775817253817,FALSE
"1066","CLIP2 CYLN2 KIAA0291 WBSCR3 WBSCR4 WSCR4",0.827343380239737,0.0270052501582941,FALSE
"1067","TRIR C19orf43",0.825904973103004,0.0266016075862329,FALSE
"1068","RPS6KB1 STK14A",0.825564416315931,0.0271868235612205,FALSE
"1069","FMN2",0.824699391014434,0.0335005110536238,FALSE
"1070","ZSCAN1",0.822886108240459,0.0300982935093567,FALSE
